nome_fantasia,razao_social,cnpj,area_atuacao,descricao,cep,logradouro,bairro,cidade,estado,website,facebook,instagram,twitter,youtube,fundacao,num_vol,num_vol_ano,nome_resp,sobrenome_resp,cargo_resp,nome_contato,num_doacoes,doacoes,obs_doacoes,email,telefone
Gonçalves Moraes e Filhos,Gonçalves Moraes e Filhos S/A,24.716.908/0001-64,Saúde preventiva,"Laudantium laudantium cupiditate quisquam facere ad sit voluptates. Aperiam quis incidunt a sit laudantium.
Doloribus consequuntur fugit et molestias.",21384223,Vereda da Costa,Baleia,Ribeiro do Campo,BA,https://goncalves_moraes_e_filhos.br,https://facebook.com/goncalves_moraes_e_filhos,https://instagram.com/goncalves_moraes_e_filhos,21 900380820,https://youtube.com/goncalves_moraes_e_filhos,2006-08-19,6,7,Natália,Fogaça,Somelier,Davi Luiz,4,"material escolar, produtos de limpeza, outros, ração para PETs",Similique praesentium architecto eveniet consectetur quam est natus. Porro a totam officiis totam est unde.,goncalves_moraes_e_filhos@hotmail.com
Ribeiro,Ribeiro e Filhos,92.506.184/0001-84,Serviços jurídicos,"Perferendis atque rem asperiores debitis. Voluptates earum eum sequi. Neque nulla velit nulla unde.
A fugit esse aspernatur molestiae officia. Sequi nesciunt modi temporibus dolore culpa.",19587243,Ladeira Francisco Melo,Belvedere,Moreira,RR,https://ribeiro.br,https://facebook.com/ribeiro,https://instagram.com/ribeiro,31 978576580,https://youtube.com/ribeiro,2012-08-03,7,13,Maitê,Teixeira,Tecnólogo em silvicultura,Vinicius,1,cobertores e cobertas,"Architecto doloremque accusamus fugit.
Tenetur quia mollitia et quae distinctio occaecati. Ut ad officia totam. Ipsum illo nemo repellat nam.",ribeiro@ig.com.br
Novaes - EI,Novaes - EI - ME,26.918.370/0001-04,Assistência a deficientes,Assumenda sed reiciendis labore delectus. Tenetur earum est neque nisi incidunt adipisci fuga. Repellendus hic cumque at quam iure non.,22109-094,Morro de Rocha,Nossa Senhora De Fátima,da Costa,SE,https://novaes_-_ei.com,https://facebook.com/novaes_-_ei,https://instagram.com/novaes_-_ei,81 902879492,https://youtube.com/novaes_-_ei,1996-08-21,16,28,Thales,Moura,Panfleteiro,João Felipe,5,"sapatos, roupas de adulto, cobertores e cobertas, produtos para bebês, móveis",Fugiat quas beatae enim totam. Esse perferendis sapiente dignissimos tenetur eaque.,novaes_-_ei@hotmail.com
Lopes,Lopes S.A.,40.681.923/0001-70,Serviços jurídicos,Voluptas tenetur amet exercitationem. Quis quos amet architecto nihil optio qui. Recusandae corrupti ipsum earum exercitationem alias et.,72191-982,Rua de Oliveira,São Geraldo,Caldeira,MS,https://lopes.com,https://facebook.com/lopes,https://instagram.com/lopes,31 905516442,https://youtube.com/lopes,1971-02-09,10,10,Maria Eduarda,Fogaça,Instrutor,Stella,3,"móveis, ração para PETs, prendas","Vitae tenetur nobis excepturi fugit voluptatum. Odit minima illum omnis accusantium.
Sunt at error quis ab a deserunt. Odit voluptatibus atque sunt error.",lopes@uol.com.br
da Costa Silveira Ltda.,da Costa Silveira Ltda. e Filhos,86.701.923/0001-96,Conservação recursos naturais,"Expedita deleniti quas facere dignissimos voluptate quasi voluptates.
Nisi quasi fugit magnam consequuntur.
Quisquam porro mollitia in. Aliquam eius totam nostrum deserunt eveniet delectus.",01491-646,Loteamento Silva,Havaí,Vieira Grande,AP,https://da_costa_silveira_ltda..br,https://facebook.com/da_costa_silveira_ltda.,https://instagram.com/da_costa_silveira_ltda.,81 958905324,https://youtube.com/da_costa_silveira_ltda.,1988-01-13,14,16,Maria Julia,da Luz,Leiteiro,Raul,4,"alimentos não perecíveis, material de construção, produtos de limpeza, prendas",Officiis dolorem quos maiores quod tenetur minus id. Nesciunt maxime cum dolore.,da_costa_silveira_ltda.@gmail.com
da Costa,da Costa S/A,41.658.320/0001-10,Assistência a adultos,Neque amet animi deserunt. Nostrum fugit rerum tempora ab dolor molestias. Iste dolorum velit nisi.,85741812,Avenida Rocha,Nova Gameleira,Santos do Sul,SP,https://da_costa.br,https://facebook.com/da_costa,https://instagram.com/da_costa,21 910760205,https://youtube.com/da_costa,1970-03-26,3,4,Bárbara,Novaes,Técnico em aviação,Marina,4,"alimentos não perecíveis, móveis, outros, ração para PETs","Esse eveniet quos quas eos nesciunt. Adipisci fugit reiciendis consectetur. Impedit explicabo in deserunt.
Sequi eum quaerat consequatur nostrum quo.",da_costa@yahoo.com.br
Correia S/A,Correia S/A e Filhos,54.369.271/0001-48,Desenvolvimento,"Occaecati optio nemo quas. Eligendi iste possimus hic.
Corrupti ullam delectus soluta culpa ex neque.",21040-491,Distrito de Rocha,Vila Santa Monica 2ª Seção,Moraes,SE,https://correia_s/a.net,https://facebook.com/correia_s/a,https://instagram.com/correia_s/a,41 956212528,https://youtube.com/correia_s/a,2010-05-18,18,19,Leandro,Almeida,Motofrete,Mariane,1,roupas de cama,Nemo tempore optio facere nam. Esse optio laboriosam id vero cupiditate. Modi voluptates dolore repellendus atque voluptatem.,correia_s/a@yahoo.com.br
Aragão S.A.,Aragão S.A. - ME,92.354.167/0001-79,Prevenção do crime,Soluta perspiciatis placeat at voluptate atque voluptates error. Modi esse ipsum occaecati doloribus veritatis. Possimus magni culpa earum voluptatibus eum.,76236086,Vila Viana,Guarani,Freitas,MS,https://aragao_s.a..com,https://facebook.com/aragao_s.a.,https://instagram.com/aragao_s.a.,51 962148179,https://youtube.com/aragao_s.a.,2000-08-12,7,8,Sophia,da Conceição,Telefonista,Isabel,4,"prendas, roupas infantis, roupas de adulto, roupas de cama",Modi quibusdam dolore fuga sapiente voluptate. Qui a quo ullam quae amet magni. Necessitatibus harum maxime temporibus repellat numquam. Dolorum veniam ullam.,aragao_s.a.@yahoo.com.br
Pinto,Pinto S/A,03.746.298/0001-71,Direitos da mulher,Voluptates doloremque at necessitatibus nihil tempore similique. Quidem nihil nobis beatae excepturi excepturi non harum. Dolore ex nostrum culpa quia nihil itaque. Harum delectus quae.,80662054,Jardim Kaique Mendes,Jaraguá,da Mata,PE,https://pinto.br,https://facebook.com/pinto,https://instagram.com/pinto,21 966339591,https://youtube.com/pinto,1987-06-04,15,17,Vitória,da Conceição,Serventuário,Benjamin,3,"produtos de limpeza, produtos de higiene pessoal, alimentos não perecíveis",Nostrum deleniti amet odit a. Velit incidunt cupiditate impedit est distinctio. Aspernatur ipsam sequi cum enim repellendus. Dignissimos consequatur ut quisquam deserunt voluptatem omnis.,pinto@gmail.com
Viana,Viana S/A,06.724.839/0001-59,Museus,"Nulla totam magni aliquam. Nobis aperiam omnis qui. Ad voluptatum unde ipsum.
Minima fugit reprehenderit corporis iste cum deserunt. Iusto consequatur doloremque molestias id quo inventore.",63978552,Travessa de Jesus,Beira Linha,Jesus do Sul,RR,https://viana.net,https://facebook.com/viana,https://instagram.com/viana,71 937949595,https://youtube.com/viana,2020-06-19,15,15,Vitor Gabriel,Ferreira,Profissional de áudio,Gabriela,4,"material escolar, outros, roupas de cama, produtos para bebês",Odit ab quaerat autem vel saepe porro. Aliquam quibusdam sint tempora ad adipisci fuga laudantium. Voluptates quo quae ea.,viana@hotmail.com
Aragão,Aragão e Filhos,31.098.754/0001-50,Educação e pesquisa,Provident voluptas cupiditate deserunt. Quasi eos possimus quod quasi culpa earum magnam. Aliquid voluptate deleniti fuga dolor perferendis esse dolore.,98643-051,Vale Cardoso,Novo Ouro Preto,Monteiro,RO,https://aragao.org,https://facebook.com/aragao,https://instagram.com/aragao,71 903154633,https://youtube.com/aragao,2007-07-26,12,18,Vicente,Aragão,Mestre-de-obras,Eduardo,5,"produtos para bebês, alimentos perecíveis, roupas de cama, material de construção, cobertores e cobertas",Ipsam ipsam laboriosam. Inventore debitis perspiciatis delectus id error velit quasi. Culpa nobis ipsam aperiam sint consectetur ex.,aragao@uol.com.br
Vieira Rocha S/A,Vieira Rocha S/A - ME,32.895.746/0001-05,Produção e comercialização coletiva,Ipsum explicabo animi quisquam. Magni animi velit quis minima.,68884-975,Viaduto de Silveira,Vila Inestan,Moreira do Campo,DF,https://vieira_rocha_s/a.net,https://facebook.com/vieira_rocha_s/a,https://instagram.com/vieira_rocha_s/a,84 940808902,https://youtube.com/vieira_rocha_s/a,2005-01-04,17,31,Enrico,Lima,Coveiro/Sepultador,Beatriz,2,"móveis, cobertores e cobertas","Eaque dolor magnam culpa dicta ipsam nobis laboriosam. Officia sequi impedit accusantium maiores.
Quia itaque iure quia. Error ab quidem tenetur reiciendis iste a.",vieira_rocha_s/a@ig.com.br
das Neves,das Neves - EI,92.803.164/0001-75,Assistência a idosos e adultos,Minus sit sint quidem perspiciatis harum voluptatum. Commodi culpa blanditiis optio pariatur dolore dolorum. Cupiditate voluptatum consectetur.,11222824,Pátio de Dias,Vila Nova Paraíso,Fernandes,AL,https://das_neves.com,https://facebook.com/das_neves,https://instagram.com/das_neves,41 935198285,https://youtube.com/das_neves,1979-01-18,2,3,Eloah,Farias,Corregedor de justiça,Sophie,1,alimentos não perecíveis,Ea numquam excepturi reprehenderit minus eaque sint provident. Facilis quod nemo nihil dicta porro neque. Possimus maxime expedita ullam reprehenderit.,das_neves@uol.com.br
Moreira das Neves - EI,Moreira das Neves - EI e Filhos,92.368.507/0001-10,Museus,Aliquam reiciendis consequatur. Illo vitae ab inventore at. Unde laboriosam aliquam cupiditate quam corporis. Odit dignissimos perferendis laborum itaque libero omnis.,86341-621,Aeroporto Cauê Moraes,Vila Havaí,Viana do Oeste,MS,https://moreira_das_neves_-_ei.net,https://facebook.com/moreira_das_neves_-_ei,https://instagram.com/moreira_das_neves_-_ei,71 999166467,https://youtube.com/moreira_das_neves_-_ei,1976-09-22,7,7,Igor,Ramos,Operador de telemarketing,Felipe,2,"produtos para bebês, cobertores e cobertas",Quam esse maxime nihil cumque omnis mollitia. Nulla incidunt possimus illum. Ullam possimus repellendus odio libero quidem soluta.,moreira_das_neves_-_ei@ig.com.br
Monteiro,Monteiro - ME,20.769.845/0001-53,Assistência a jovens,Eveniet excepturi aperiam tenetur ipsum. Unde ullam cumque vitae.,16545-093,Alameda Lima,Palmeiras,da Rosa,GO,https://monteiro.net,https://facebook.com/monteiro,https://instagram.com/monteiro,51 961048688,https://youtube.com/monteiro,1978-03-24,3,3,Pedro Lucas,da Conceição,Mecânico,Cauê,1,outros,"Ducimus blanditiis deserunt. Voluptatibus deserunt ad voluptatem vitae.
Alias quae doloribus sapiente. Neque illum earum possimus cumque.",monteiro@hotmail.com
Silveira,Silveira - ME,10.689.374/0001-10,Associações comunitárias,Laborum aliquam reiciendis consequatur. Dolorem ut ducimus similique quibusdam soluta. Voluptates laborum dolorum voluptatem dolorum. Quod adipisci eveniet repellendus vero.,90393-680,Vila de Fernandes,Jaraguá,da Cruz,AP,https://silveira.com,https://facebook.com/silveira,https://instagram.com/silveira,61 994148898,https://youtube.com/silveira,1991-08-28,16,28,Alícia,Barros,Panfleteiro,Luigi,4,"roupas de adulto, cobertores e cobertas, roupas infantis, prendas","Doloribus laboriosam esse iure modi.
Officiis excepturi dolor amet commodi doloribus ut. Nesciunt eos quibusdam iure laborum hic.
Minima veritatis sed odio autem. Laborum ipsam quia ducimus.",silveira@uol.com.br
Costela Costa S/A,Costela Costa S/A Ltda.,29.314.065/0001-93,Serviços médicos de reabilitação,Minima iure laudantium. Nobis ullam illo magnam illum commodi. Tempora delectus aliquam occaecati. Fuga nesciunt facere expedita eaque ratione.,81011-665,Trevo de Barbosa,Conjunto Califórnia Ii,da Conceição da Praia,PA,https://costela_costa_s/a.br,https://facebook.com/costela_costa_s/a,https://instagram.com/costela_costa_s/a,84 908661357,https://youtube.com/costela_costa_s/a,1999-06-16,0,0,Vitor Gabriel,Gomes,Fisioterapeuta,Rafaela,3,"sapatos, ração para PETs, roupas de adulto","Cum distinctio placeat ratione. Id consectetur optio fuga. Sequi aspernatur repudiandae impedit enim suscipit.
Ipsum tenetur natus perferendis natus. Aliquid dolore exercitationem.",costela_costa_s/a@hotmail.com
da Rocha - EI,da Rocha - EI - EI,39.076.245/0001-38,Outros/Assistência,"Repellat doloribus nesciunt quia nihil temporibus. Itaque voluptate temporibus praesentium doloribus eos.
Provident officiis veritatis. Harum minima voluptatum vitae consequatur.",02820334,Rodovia de Monteiro,Custodinha,Lima da Mata,ES,https://da_rocha_-_ei.com,https://facebook.com/da_rocha_-_ei,https://instagram.com/da_rocha_-_ei,71 913727512,https://youtube.com/da_rocha_-_ei,2016-02-17,7,9,Ana Julia,Rodrigues,Metalúrgico,João Vitor,2,"outros, produtos de limpeza",Distinctio harum neque vel illo. Dolor temporibus architecto ipsam nam in. Alias vero maxime officia.,da_rocha_-_ei@gmail.com
Moreira,Moreira e Filhos,71.894.503/0001-04,Tecnologias alternativas,Molestias ducimus natus a animi beatae nihil. Fugiat accusantium facilis iure soluta. Doloremque delectus omnis. Dolorem maiores culpa dignissimos voluptates a ad.,93729340,Passarela de Carvalho,Esperança,Cunha de Carvalho,AC,https://moreira.com,https://facebook.com/moreira,https://instagram.com/moreira,84 930064285,https://youtube.com/moreira,2004-06-03,14,22,Guilherme,Nascimento,Podólogo,Francisco,5,"ração para PETs, roupas infantis, material de construção, sapatos, móveis","Fugit unde cum ex aperiam. In distinctio laudantium quis architecto quaerat. Esse unde animi nostrum. Eaque quos vel aut quisquam.
Tenetur dolore sapiente saepe distinctio reiciendis.",moreira@bol.com.br
Farias - EI,Farias - EI e Filhos,97.236.084/0001-07,Proteção de animais,"Est aliquam consectetur nostrum. Quidem totam odio tempora consequatur aliquam.
Vel deleniti cupiditate hic culpa. At ut nobis aut odio.",81391192,Praça Aragão,Vila Rica,Cavalcanti,GO,https://farias_-_ei.com,https://facebook.com/farias_-_ei,https://instagram.com/farias_-_ei,21 945469293,https://youtube.com/farias_-_ei,1972-11-29,6,12,Clara,Silva,Investigador de Polícia,Melissa,5,"material de construção, produtos de limpeza, móveis, roupas infantis, sapatos","Soluta deleniti vero necessitatibus id. Quod nobis nesciunt corporis repudiandae.
Quidem soluta fugit libero. Tempora vitae velit. Nam quibusdam iusto nostrum.",farias_-_ei@ig.com.br
Martins,Martins S/A,65.974.208/0001-57,Associações comunitárias,"Expedita voluptatem suscipit officiis minima dolorem quasi. Voluptatibus repellat ut eos aliquam ab. Modi nemo quas eveniet rerum dicta modi.
Ratione cumque tempore omnis cum illo odio.",07246-767,Largo de Barbosa,Castanheira,Ramos,RJ,https://martins.br,https://facebook.com/martins,https://instagram.com/martins,51 995066009,https://youtube.com/martins,1970-11-21,5,8,Sophie,Fogaça,Psicólogo,Eloah,1,roupas de adulto,"Perferendis quas magnam ipsam earum soluta. Magni nulla dolor possimus nesciunt dolore consequatur.
Unde deleniti recusandae atque. Voluptas ipsa magni.",martins@yahoo.com.br
Viana - EI,Viana - EI - ME,18.064.735/0001-44,Hospital,"Ratione sequi sapiente ut sunt sed quia ea. Qui excepturi unde expedita illo. Ducimus incidunt provident eveniet quia laboriosam quam.
Velit officiis consequuntur aperiam. Earum recusandae eum vel.",91833173,Vila Maria Alice da Mota,Vila Independencia 3ª Seção,Ferreira das Flores,GO,https://viana_-_ei.com,https://facebook.com/viana_-_ei,https://instagram.com/viana_-_ei,71 932765836,https://youtube.com/viana_-_ei,1999-12-05,6,7,Emanuel,Carvalho,Engenheiro metalúrgico,Thiago,4,"material de construção, ração para PETs, brinquedos, material escolar",Sunt laboriosam inventore aut magnam natus. Quo dignissimos sed distinctio sequi occaecati laborum voluptates. Natus recusandae repudiandae molestiae reiciendis facilis.,viana_-_ei@yahoo.com.br
Lopes Rodrigues e Filhos,Lopes Rodrigues e Filhos S.A.,95.062.817/0001-09,Assistência a adultos,"Fugit doloribus dolorum quibusdam aperiam. Impedit mollitia excepturi sit distinctio adipisci.
Omnis quas autem accusantium nobis magnam eaque. Officiis eum sapiente sint voluptate.",70625-264,Viela de Pereira,Maravilha,Ribeiro,RS,https://lopes_rodrigues_e_filhos.br,https://facebook.com/lopes_rodrigues_e_filhos,https://instagram.com/lopes_rodrigues_e_filhos,21 941948700,https://youtube.com/lopes_rodrigues_e_filhos,2010-11-08,20,35,Kamilly,Lopes,Leiloeiro,Cecília,5,"utensílios domésticos, produtos de limpeza, material de construção, outros, produtos para bebês",Cum eveniet consectetur rerum odit expedita esse. Laboriosam quia suscipit reprehenderit voluptas temporibus. Velit saepe hic dicta nisi. Minus exercitationem hic aliquam.,lopes_rodrigues_e_filhos@bol.com.br
Sales e Filhos,Sales e Filhos Ltda.,92.387.015/0001-72,Proteção ao consumidor,Quaerat temporibus cumque ipsam. Necessitatibus incidunt iusto expedita repudiandae aliquid.,65008-904,Vereda Isadora da Cruz,Novo Das Industrias,da Rosa,RJ,https://sales_e_filhos.br,https://facebook.com/sales_e_filhos,https://instagram.com/sales_e_filhos,84 948625454,https://youtube.com/sales_e_filhos,1998-06-24,2,3,Luiz Otávio,Lima,Estofador,Davi Lucca,2,"roupas infantis, material escolar","Pariatur ab quo reiciendis. Magni est asperiores autem.
Deserunt iure eos voluptatum aliquam quos rem. Ducimus molestias beatae ea.
Libero enim sit et. Aperiam commodi corporis aperiam.",sales_e_filhos@ig.com.br
Araújo Nogueira - ME,Araújo Nogueira - ME e Filhos,52.367.810/0001-84,Proteção de animais,Maiores exercitationem ipsam accusantium deserunt laboriosam natus. Suscipit nemo unde ducimus repellat natus itaque.,42649166,Chácara Ribeiro,Vila Sumaré,Jesus,GO,https://araujo_nogueira_-_me.br,https://facebook.com/araujo_nogueira_-_me,https://instagram.com/araujo_nogueira_-_me,41 979903601,https://youtube.com/araujo_nogueira_-_me,1996-10-07,4,4,Yago,Araújo,Intérprete de Bíblias,Eloah,2,"roupas de adulto, produtos de higiene pessoal","Natus delectus aut. Vitae laborum quos. Commodi perferendis illo doloribus.
Placeat sit possimus. Nobis nisi corrupti necessitatibus.",araujo_nogueira_-_me@ig.com.br
Souza e Filhos,Souza e Filhos S/A,74.816.259/0001-41,Desenvolvimento,"Eum magni maiores nobis ea vel natus. Perferendis excepturi sunt non provident modi sit corrupti.
Numquam possimus facere quas explicabo pariatur. Soluta voluptatem architecto cum.",85903-390,Campo de Barbosa,Conjunto Lagoa,Oliveira,MT,https://souza_e_filhos.com,https://facebook.com/souza_e_filhos,https://instagram.com/souza_e_filhos,11 933935384,https://youtube.com/souza_e_filhos,1977-03-23,19,23,Cauê,Cavalcanti,Diretor de fotografia,Luiz Otávio,1,material de construção,Voluptatem consequuntur fugit sit. Nihil voluptatem nisi. Eveniet labore error eveniet possimus quibusdam optio quis.,souza_e_filhos@hotmail.com
da Conceição,da Conceição Ltda.,18.273.049/0001-83,Conservação recursos naturais,Nisi itaque nisi soluta necessitatibus delectus. Occaecati dolores vel reiciendis architecto nihil asperiores.,05379754,Colônia Costela,Tiradentes,da Cruz de Cardoso,TO,https://da_conceicao.com,https://facebook.com/da_conceicao,https://instagram.com/da_conceicao,11 915938759,https://youtube.com/da_conceicao,1970-03-03,6,6,Ian,da Luz,Degustador,Lorenzo,3,"roupas de cama, alimentos perecíveis, produtos de higiene pessoal","Quasi impedit laboriosam consequuntur ab. Porro facere ipsam hic.
Culpa deleniti eius eum. Sint totam provident accusamus. Et harum deleniti ipsam.",da_conceicao@hotmail.com
Sales,Sales S.A.,62.309.418/0001-32,Conservação recursos naturais,Placeat necessitatibus soluta architecto quisquam quibusdam ratione. Repellendus ab nam numquam quis. Ratione beatae architecto vitae odit provident.,49998006,Trecho Lopes,Morro Dos Macacos,Farias do Amparo,PA,https://sales.com,https://facebook.com/sales,https://instagram.com/sales,71 933042307,https://youtube.com/sales,1976-06-10,18,31,Ana,Costa,Profissional de reciclagem,Leandro,3,"alimentos perecíveis, alimentos não perecíveis, material escolar",Nam illo a ratione natus animi eum. Beatae minima esse blanditiis tempore consectetur veniam ratione.,sales@gmail.com
Duarte e Filhos,Duarte e Filhos e Filhos,91.328.504/0001-90,Promoção da cidadania,Assumenda placeat vel ratione reiciendis dignissimos delectus accusamus. Nulla explicabo nostrum. Maiores vitae facere quia. Ducimus vitae vero rem veniam alias perferendis.,25305743,Estação de da Costa,Conjunto Celso Machado,Costela,TO,https://duarte_e_filhos.org,https://facebook.com/duarte_e_filhos,https://instagram.com/duarte_e_filhos,81 962364465,https://youtube.com/duarte_e_filhos,1998-04-08,0,0,Emanuel,da Mata,Técnico em taquigrafia,Davi,4,"produtos de limpeza, ração para PETs, alimentos não perecíveis, alimentos perecíveis","Aliquam quos odit magnam a tenetur mollitia. Id deleniti excepturi.
Et facilis quidem enim explicabo ipsam quaerat. Quaerat sint aliquam ipsum dolorum delectus odio. Vel qui velit ipsa.",duarte_e_filhos@bol.com.br
Moreira,Moreira Ltda.,96.538.412/0001-59,Esporte,Voluptatem nihil aspernatur. Excepturi a adipisci similique.,75376-634,Favela de da Cruz,Vila Pinho,Azevedo,CE,https://moreira.net,https://facebook.com/moreira,https://instagram.com/moreira,21 955399224,https://youtube.com/moreira,1980-08-18,17,20,Nicolas,Ferreira,Cartazeiro,Lucas,3,"outros, prendas, produtos de higiene pessoal",Deleniti officiis saepe ad animi quo sit. Vel quis molestiae sunt nulla maxime.,moreira@hotmail.com
Moura,Moura e Filhos,89.074.162/0001-88,Outros/Educação,Officia blanditiis cumque omnis maxime odit explicabo. Dicta occaecati dolorum nihil ipsum. A odit tempore velit.,04154671,Estrada Costela,Castanheira,da Conceição da Mata,PI,https://moura.net,https://facebook.com/moura,https://instagram.com/moura,84 911472015,https://youtube.com/moura,2021-10-26,16,30,Francisco,Moura,Armador,Davi Lucas,5,"utensílios domésticos, cobertores e cobertas, brinquedos, produtos para bebês, móveis",Amet ex ipsum nisi cupiditate commodi quisquam. Accusamus necessitatibus sit ullam cum. Iste adipisci atque fugit.,moura@yahoo.com.br
Campos e Filhos,Campos e Filhos - EI,41.267.983/0001-04,Produção e comercialização coletiva,Exercitationem eveniet quidem praesentium id perferendis. Accusantium deleniti magni ullam.,82186-655,Esplanada Davi Luiz Lopes,Novo Das Industrias,Gomes,ES,https://campos_e_filhos.com,https://facebook.com/campos_e_filhos,https://instagram.com/campos_e_filhos,11 904149757,https://youtube.com/campos_e_filhos,1986-03-23,9,14,Kamilly,Cavalcanti,Brigadeiro,Vitor Gabriel,5,"produtos de limpeza, outros, prendas, utensílios domésticos, produtos para bebês","In ratione aliquid.
Repellendus eos amet magnam cum nulla.
Earum unde sapiente officiis corrupti. Tenetur ex cumque optio. Fugit iusto doloremque praesentium hic.",campos_e_filhos@uol.com.br
Fernandes,Fernandes S.A.,51.478.203/0001-29,Assistência familiar,"Omnis voluptatum officia error.
Perspiciatis sunt doloremque culpa. Odio beatae eius maxime.
Mollitia aperiam vitae magnam. Repudiandae minima natus facere aspernatur fuga.",79715031,Quadra João Guilherme Mendes,Mala E Cuia,Pires de Oliveira,AP,https://fernandes.br,https://facebook.com/fernandes,https://instagram.com/fernandes,31 970045444,https://youtube.com/fernandes,1989-04-20,12,20,Yago,Santos,Tecnólogo em navegação fluvial,Isabella,5,"roupas infantis, brinquedos, material de construção, móveis, roupas de cama","Porro repudiandae voluptas. Perspiciatis facilis dolor iste nisi asperiores eum.
Odit officiis cupiditate adipisci quibusdam velit dolorem adipisci. Neque nemo quam vitae.",fernandes@hotmail.com
Lima,Lima - ME,57.694.021/0001-71,Moradia,Labore eveniet nemo non repudiandae ab. Id vitae blanditiis doloribus nisi autem repellendus. Itaque alias reprehenderit laboriosam fuga.,94525-547,Sítio Nogueira,Vila Jardim São José,Nascimento do Campo,MG,https://lima.net,https://facebook.com/lima,https://instagram.com/lima,51 942395478,https://youtube.com/lima,2010-08-01,10,17,Pietro,Caldeira,Prefeito,Henrique,4,"roupas infantis, brinquedos, alimentos não perecíveis, outros","Cum ab adipisci accusamus numquam suscipit. Iure dolores at numquam voluptate natus itaque.
Sed possimus odit.",lima@ig.com.br
Jesus,Jesus Ltda.,47.198.603/0001-03,Outros/Desenvolvimento,"Eius natus voluptatum exercitationem. Reiciendis quidem nemo distinctio. Unde ad eos.
Tempora ducimus perferendis illo eius vel saepe veniam. Sequi autem deserunt ea error placeat tenetur.",84960-305,Praça de Moraes,Vila Mangueiras,Viana da Serra,AC,https://jesus.org,https://facebook.com/jesus,https://instagram.com/jesus,11 925680301,https://youtube.com/jesus,2010-02-09,3,4,Julia,Novaes,Despachante,João Felipe,5,"cobertores e cobertas, brinquedos, material escolar, alimentos perecíveis, roupas infantis",Adipisci corporis eligendi. Illo at qui magnam magni odio illum. Minus repellendus quos explicabo. Quis facilis consequuntur quidem.,jesus@ig.com.br
da Rocha,da Rocha S/A,79.805.423/0001-39,Ambientalismo,Vel possimus distinctio dicta facere neque ipsam sequi. Accusantium fugiat quidem mollitia necessitatibus ipsam. Quisquam excepturi harum soluta eos dolorum perferendis.,61271295,Lagoa Moraes,Novo Ouro Preto,da Rosa,SC,https://da_rocha.com,https://facebook.com/da_rocha,https://instagram.com/da_rocha,21 989824817,https://youtube.com/da_rocha,2018-12-31,19,27,Thales,Silva,DJ,Maria,2,"utensílios domésticos, cobertores e cobertas",Consectetur fugiat laboriosam debitis quod suscipit recusandae. Delectus omnis enim iusto eaque facere eaque. Est at odio deserunt soluta fuga optio.,da_rocha@yahoo.com.br
Rezende Dias S/A,Rezende Dias S/A S.A.,67.410.983/0001-05,Direitos da mulher,Distinctio eos eius aut. Quia adipisci esse eius odio. Quis rem sed eaque esse.,32311581,Via de Martins,Milionario,Nascimento da Serra,SE,https://rezende_dias_s/a.br,https://facebook.com/rezende_dias_s/a,https://instagram.com/rezende_dias_s/a,84 917429552,https://youtube.com/rezende_dias_s/a,2004-10-23,2,2,Danilo,Sales,Gandula,Danilo,2,"outros, prendas",Nesciunt laudantium velit ipsum expedita. Accusantium pariatur ullam architecto hic natus fuga ipsa. Nostrum facilis iste qui aliquid consequuntur.,rezende_dias_s/a@yahoo.com.br
Ribeiro Lopes - ME,Ribeiro Lopes - ME - EI,14.582.609/0001-20,Creches,Deleniti repellat deserunt voluptate adipisci. Adipisci ipsam facilis eaque quo ab unde. Repellat magni quaerat nihil saepe.,76517-311,Via de da Paz,Graça,Rodrigues,GO,https://ribeiro_lopes_-_me.org,https://facebook.com/ribeiro_lopes_-_me,https://instagram.com/ribeiro_lopes_-_me,11 923775290,https://youtube.com/ribeiro_lopes_-_me,2001-12-09,12,16,Henrique,Pereira,Sonoplasta,Nathan,4,"outros, brinquedos, móveis, produtos de higiene pessoal",At perspiciatis aliquam cumque tempora pariatur perspiciatis. Cupiditate minima maxime asperiores voluptas debitis.,ribeiro_lopes_-_me@bol.com.br
Mendes,Mendes Ltda.,86.352.197/0001-43,Saúde,"Expedita at est voluptates architecto. Perspiciatis suscipit quos at id hic a iste.
Corrupti recusandae quod eligendi. Architecto velit nostrum dolore fugiat autem.
Ex suscipit quam aliquam.",12515628,Rua de Nogueira,Jardim Atlântico,Cardoso do Sul,PE,https://mendes.org,https://facebook.com/mendes,https://instagram.com/mendes,41 903420313,https://youtube.com/mendes,2012-03-09,12,19,Maria,Duarte,Cartunista,Ana Sophia,2,"prendas, utensílios domésticos","Blanditiis cum illo numquam provident. Assumenda nobis provident atque ad.
Officiis dolore ad mollitia. Ipsa nulla ipsam vel autem est nobis ullam.",mendes@bol.com.br
